,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
31316,2011,159,121,1,0,45,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31317,2011,164,84,3,2,47,235,79.0,1.0,–,–,–,–,–,–,–,–,–,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31318,2011,24,162,0,0,33,177,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31319,2011,35,170,0,0,45,11,31.0,7.0,23,4,7,12,18,43,-25,19,0.83,11.0,10.0,40,17,8,15,66,47,19,59,1.48,1
31320,2011,93,175,3,0,83,192,16.0,9.0,32,15,3,14,87,57,30,48,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31321,2011,70,201,0,5,83,219,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,11.0,46,16,13,17,74,69,5,61,1.33,2
31322,2011,36,219,0,2,47,235,71.0,1.0,3,0,0,3,0,5,-5,0,0,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,2
31323,2011,228,190,0,3,45,244,0.0,0.0,0,0,0,0,0,0,0,0,0,5.0,14.0,59,29,12,18,92,66,26,99,1.68,2
31324,2011,42,110,2,0,45,45,74.0,1.0,3,0,0,3,0,9,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31325,2011,225,146,1,1,45,241,9.0,12.0,51,20,12,19,80,71,9,72,1.41,8.0,10.0,50,27,12,11,86,48,38,93,1.86,1
31326,2011,48,63,1,1,47,235,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,77.0,2.0,6,0,0,6,1,22,-21,0,0,1
31327,2011,137,51,5,0,47,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
31328,2011,71,165,1,0,45,180,7.0,14.0,59,28,12,19,106,71,35,96,1.63,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0
31329,2011,91,83,7,1,47,235,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31330,2011,85,103,0,2,47,235,0.0,0.0,0,0,0,0,0,0,0,0,0,60.0,1.0,3,1,0,2,3,9,-6,3,1,2
31331,2011,36,84,1,0,47,235,71.0,1.0,3,0,0,3,0,5,-5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31332,2011,137,227,0,3,45,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31333,2011,173,162,0,2,45,177,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,2
31334,2011,221,160,1,2,47,235,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,79.0,1.0,–,–,–,–,–,–,–,–,–,2
31335,2011,62,51,6,1,47,235,77.0,2.0,6,0,0,6,1,22,-21,0,0,55.0,1.0,3,1,1,1,5,12,-7,4,1.33,0
31336,2011,137,49,4,1,47,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,0
31337,2011,85,83,4,0,47,235,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31338,2011,91,103,0,1,47,235,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,60.0,1.0,3,1,0,2,3,9,-6,3,1,2
31339,2011,36,160,1,1,47,235,71.0,1.0,3,0,0,3,0,5,-5,0,0,79.0,1.0,–,–,–,–,–,–,–,–,–,1
31340,2011,221,84,1,0,47,235,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31341,2011,143,20,2,5,44,230,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31342,2011,48,91,1,1,47,235,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,1
31343,2011,128,33,2,0,45,135,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31344,2011,85,135,1,2,47,235,0.0,0.0,0,0,0,0,0,0,0,0,0,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,2
31345,2011,6,230,0,0,45,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31346,2011,62,160,1,1,47,235,77.0,2.0,6,0,0,6,1,22,-21,0,0,79.0,1.0,–,–,–,–,–,–,–,–,–,1
31347,2011,103,219,0,2,47,235,60.0,1.0,3,1,0,2,3,9,-6,3,1,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,2
31348,2011,8,1,4,0,45,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31349,2011,43,135,0,0,45,46,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,1
31350,2011,91,135,0,2,47,235,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,2
31351,2011,221,160,1,0,47,235,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,79.0,1.0,–,–,–,–,–,–,–,–,–,0
31352,2011,41,162,0,0,45,177,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31353,2011,43,178,2,0,45,46,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,47.0,1.0,5,2,2,1,7,6,1,8,1.6,0
31354,2011,137,61,1,0,45,63,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,0
31355,2011,108,198,1,2,45,115,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31356,2011,137,219,4,2,47,235,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,23.0,10.0,33,8,6,19,37,62,-25,30,0.91,0
31357,2011,137,24,1,0,45,7,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,0
31358,2011,167,178,1,0,45,178,37.0,4.0,15,4,3,8,19,31,-12,15,1,47.0,1.0,5,2,2,1,7,6,1,8,1.6,0
31359,2011,0,159,0,2,44,224,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31360,2011,161,16,0,3,44,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31361,2011,115,35,2,4,44,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31362,2011,98,203,1,2,45,104,69.0,1.0,3,0,0,3,1,4,-3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31363,2011,128,206,2,1,44,135,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31364,2011,32,139,0,1,44,149,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31365,2011,147,60,2,1,44,155,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31366,2011,168,191,1,1,44,211,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31367,2011,229,123,6,0,44,245,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31368,2011,8,24,1,1,23,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,1
31369,2011,43,49,1,0,23,7,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,0
31370,2011,117,112,0,6,45,123,0.0,0.0,0,0,0,0,0,0,0,0,0,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,2
31371,2011,147,60,5,0,44,155,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31372,2011,14,217,4,0,44,234,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31373,2011,228,28,0,0,23,7,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,20.0,104,70,17,17,221,102,119,227,2.18,1
31374,2011,32,139,2,0,44,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31375,2011,115,35,6,2,44,121,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31376,2011,229,123,7,1,44,130,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31377,2011,161,16,0,0,44,172,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31378,2011,0,159,1,1,44,174,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31379,2011,60,162,0,0,23,7,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31380,2011,168,191,4,0,44,179,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31381,2011,231,29,2,0,44,248,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31382,2011,41,135,2,1,23,7,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,0
31383,2011,225,163,1,1,23,7,9.0,12.0,51,20,12,19,80,71,9,72,1.41,37.0,4.0,15,4,3,8,19,31,-12,15,1,1
31384,2011,206,106,3,1,45,232,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31385,2011,8,44,0,0,23,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,1
31386,2011,113,157,1,1,45,123,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31387,2011,146,126,1,0,45,133,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31388,2011,24,49,0,2,23,7,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,2
31389,2011,190,225,2,1,45,204,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31390,2011,10,194,4,2,44,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31391,2011,58,6,2,0,44,62,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31392,2011,106,234,4,0,45,232,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31393,2011,137,163,0,1,23,7,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
31394,2011,41,223,1,1,23,7,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,9.0,12.0,51,20,12,19,80,71,9,72,1.41,1
31395,2011,14,217,6,0,44,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31396,2011,27,162,2,2,23,7,1.0,20.0,104,70,17,17,221,102,119,227,2.18,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31397,2011,117,157,0,1,45,123,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31398,2011,190,225,0,0,45,204,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31399,2011,60,227,0,1,23,7,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31400,2011,231,29,2,1,44,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31401,2011,43,24,2,0,23,7,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,0
31402,2011,58,6,4,0,44,62,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31403,2011,129,95,1,1,45,136,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31404,2011,8,49,3,0,23,7,4.0,16.0,77,42,14,21,131,84,47,140,1.82,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,0
31405,2011,167,42,0,1,23,7,37.0,4.0,15,4,3,8,19,31,-12,15,1,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,2
31406,2011,10,194,2,4,44,213,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31407,2011,137,223,0,1,23,7,13.0,15.0,53,14,14,25,57,92,-35,56,1.06,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
31408,2011,27,61,4,2,23,7,1.0,20.0,104,70,17,17,221,102,119,227,2.18,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,0
31409,2011,113,98,2,0,45,113,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,69.0,1.0,3,0,0,3,1,4,-3,0,0,0
31410,2011,180,106,1,1,45,113,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31411,2011,228,162,3,3,23,7,0.0,0.0,0,0,0,0,0,0,0,0,0,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31412,2011,32,209,0,1,45,227,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31413,2011,69,225,1,2,45,72,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31414,2011,160,203,1,1,45,171,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31415,2011,32,209,1,1,45,227,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31416,2011,225,8,1,1,23,7,9.0,12.0,51,20,12,19,80,71,9,72,1.41,4.0,16.0,77,42,14,21,131,84,47,140,1.82,1
31417,2011,43,163,0,2,23,7,28.0,5.0,18,7,2,9,26,27,-1,23,1.28,37.0,4.0,15,4,3,8,19,31,-12,15,1,2
31418,2011,106,98,1,1,45,113,0.0,0.0,0,0,0,0,0,0,0,0,0,69.0,1.0,3,0,0,3,1,4,-3,0,0,1
31419,2011,180,112,0,1,45,113,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,2
31420,2011,143,20,1,3,44,97,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31421,2011,27,162,0,0,23,7,1.0,20.0,104,70,17,17,221,102,119,227,2.18,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31422,2011,41,227,1,2,23,7,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31423,2011,97,125,1,0,45,103,54.0,4.0,12,1,3,8,7,22,-15,6,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31424,2011,172,95,1,2,45,184,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31425,2011,224,116,6,2,45,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31426,2011,186,206,3,2,45,200,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31427,2011,225,163,2,0,23,7,9.0,12.0,51,20,12,19,80,71,9,72,1.41,37.0,4.0,15,4,3,8,19,31,-12,15,1,0
31428,2011,228,162,0,0,23,7,0.0,0.0,0,0,0,0,0,0,0,0,0,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,1
31429,2011,42,114,7,2,44,45,74.0,1.0,3,0,0,3,0,9,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31430,2011,129,97,0,4,44,103,0.0,0.0,0,0,0,0,0,0,0,0,0,54.0,4.0,12,1,3,8,7,22,-15,6,0.5,2
31431,2011,98,234,2,0,44,104,69.0,1.0,3,0,0,3,1,4,-3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31432,2011,106,145,9,0,44,113,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31433,2011,113,164,3,0,44,119,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31434,2011,117,16,4,0,44,123,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31435,2011,160,33,2,0,44,171,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31436,2011,167,227,4,1,23,7,37.0,4.0,15,4,3,8,19,31,-12,15,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31437,2011,172,228,3,0,44,184,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31438,2011,92,176,0,3,44,193,0.0,0.0,0,0,0,0,0,0,0,0,0,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,2
31439,2011,128,182,3,5,44,200,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31440,2011,206,207,0,3,44,113,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31441,2011,212,159,1,0,44,227,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31442,2011,218,96,1,1,44,233,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,1
31443,2011,224,95,3,0,44,238,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31444,2011,226,113,4,0,44,242,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31445,2011,119,75,3,2,45,125,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31446,2011,166,223,0,3,23,7,22.0,8.0,27,7,10,10,30,38,-8,31,1.15,9.0,12.0,51,20,12,19,80,71,9,72,1.41,2
31447,2011,190,225,0,0,45,243,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31448,2011,117,16,0,2,44,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31449,2011,160,33,2,0,44,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31450,2011,92,176,0,5,44,98,0.0,0.0,0,0,0,0,0,0,0,0,0,50.0,4.0,13,2,2,9,9,32,-23,8,0.62,2
31451,2011,224,95,2,2,44,101,73.0,1.0,3,0,0,3,2,11,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31452,2011,218,96,3,4,44,102,0.0,0.0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,0,0,1,0,6,-6,0,0,2
31453,2011,226,113,3,0,44,120,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31454,2011,42,114,6,1,44,121,74.0,1.0,3,0,0,3,0,9,-9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31455,2011,128,182,1,1,44,135,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31456,2011,129,97,0,1,44,136,0.0,0.0,0,0,0,0,0,0,0,0,0,54.0,4.0,12,1,3,8,7,22,-15,6,0.5,2
31457,2011,106,145,1,1,44,155,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31458,2011,212,159,2,2,44,174,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31459,2011,113,164,2,1,44,179,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31460,2011,206,207,0,3,44,224,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31461,2011,172,228,1,2,44,245,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31462,2011,98,234,0,0,44,238,69.0,1.0,3,0,0,3,1,4,-3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31463,2011,190,225,0,2,45,243,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31464,2011,203,27,0,2,45,206,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31465,2011,62,227,2,1,45,235,77.0,2.0,6,0,0,6,1,22,-21,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31466,2011,1,140,3,2,45,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31467,2011,12,184,1,2,45,11,19.0,7.0,29,12,4,13,43,47,-4,40,1.38,56.0,1.0,4,1,1,2,5,7,-2,4,1,2
31468,2011,13,124,0,1,45,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31469,2011,30,18,0,1,45,17,33.0,7.0,26,3,8,15,22,53,-31,17,0.65,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31470,2011,24,160,1,3,45,25,68.0,3.0,6,0,1,5,1,20,-19,1,0.17,79.0,1.0,–,–,–,–,–,–,–,–,–,2
31471,2011,80,26,0,0,45,26,49.0,3.0,10,2,2,6,5,20,-15,8,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31472,2011,26,108,1,0,45,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31473,2011,103,43,0,1,45,45,60.0,1.0,3,1,0,2,3,9,-6,3,1,74.0,1.0,3,0,0,3,0,9,-9,0,0,2
31474,2011,48,61,0,2,45,51,29.0,4.0,15,5,4,6,17,23,-6,19,1.27,40.0,3.0,10,4,1,5,10,11,-1,13,1.3,2
31475,2011,52,137,3,2,45,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31476,2011,64,88,1,4,45,181,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31477,2011,41,72,1,1,45,74,20.0,9.0,33,11,7,15,40,49,-9,40,1.21,7.0,14.0,59,28,12,19,106,71,35,96,1.63,1
31478,2011,87,74,1,1,45,74,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31479,2011,74,47,3,0,45,79,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31480,2011,77,28,3,2,45,82,2.0,18.0,106,66,20,20,224,121,103,218,2.06,1.0,20.0,104,70,17,17,221,102,119,227,2.18,0
31481,2011,91,227,2,0,45,235,62.0,3.0,9,0,3,6,3,14,-11,3,0.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31482,2011,93,94,4,0,45,99,16.0,9.0,32,15,3,14,87,57,30,48,1.5,78.0,1.0,–,–,–,–,–,–,–,–,–,0
31483,2011,99,50,0,0,45,105,0.0,0.0,0,0,0,0,0,0,0,0,0,27.0,4.0,16,7,2,7,21,17,4,23,1.44,1
31484,2011,100,102,3,4,45,220,64.0,1.0,3,0,2,1,1,3,-2,2,0.67,42.0,3.0,9,3,1,5,13,14,-1,10,1.11,2
31485,2011,194,101,1,2,45,108,5.0,14.0,59,29,12,18,92,66,26,99,1.68,3.0,18.0,83,45,21,17,128,77,51,156,1.88,2
31486,2011,104,111,3,0,45,111,35.0,5.0,17,4,4,9,14,22,-8,16,0.94,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31487,2011,206,107,1,1,45,114,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31488,2011,110,112,0,0,45,119,0.0,0.0,0,0,0,0,0,0,0,0,0,66.0,1.0,3,0,1,2,2,6,-4,1,0.33,1
31489,2011,116,71,0,2,45,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2
31490,2011,119,5,0,0,45,125,0.0,0.0,0,0,0,0,0,0,0,0,0,63.0,1.0,3,0,2,1,1,2,-1,2,0.67,1
31491,2011,121,202,1,2,45,127,0.0,0.0,0,0,0,0,0,0,0,0,0,21.0,10.0,33,11,6,16,45,59,-14,39,1.18,2
31492,2011,122,9,3,0,45,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31493,2011,131,40,2,1,45,139,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31494,2011,152,211,3,3,45,163,0.0,0.0,0,0,0,0,0,0,0,0,0,70.0,1.0,3,0,0,3,1,6,-5,0,0,1
31495,2011,157,69,4,0,83,166,39.0,3.0,13,3,5,5,13,23,-10,14,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31496,2011,159,54,3,0,45,169,45.0,3.0,8,2,3,3,7,8,-1,9,1.13,18.0,9.0,33,12,5,16,47,49,-2,41,1.24,0
31497,2011,15,157,1,1,45,238,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
31498,2011,169,76,1,0,45,180,15.0,7.0,31,15,5,11,44,40,4,50,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31499,2011,170,122,5,0,45,181,17.0,6.0,26,13,4,9,43,29,14,43,1.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31500,2011,183,170,0,1,45,187,12.0,11.0,43,17,8,18,64,59,5,59,1.37,11.0,10.0,40,17,8,15,66,47,19,59,1.48,2
31501,2011,173,175,1,0,45,192,24.0,7.0,21,8,5,8,30,32,-2,29,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0
31502,2011,181,56,2,1,45,194,30.0,8.0,23,4,7,12,25,41,-16,19,0.83,25.0,4.0,16,8,2,6,27,24,3,26,1.63,0
31503,2011,144,178,2,0,45,195,44.0,4.0,13,2,4,7,12,18,-6,10,0.77,47.0,1.0,5,2,2,1,7,6,1,8,1.6,0
